Time_ms,Target,M1_Pos,M2_Pos,M1_RPM,M2_RPM,PWM1,PWM2
3331,0,0,0,0.00,0.00,0,0
3383,0,0,0,0.00,0.00,0,0
3435,0,0,0,0.00,0.00,0,0
3487,0,0,0,0.00,0.00,0,0
3539,0,0,0,0.00,0.00,0,0
3591,0,0,0,0.00,0.00,0,0
3643,0,0,0,0.00,0.00,0,0
3695,0,0,0,0.00,0.00,0,0
3747,0,0,0,0.00,0.00,0,0
3799,0,0,0,0.00,0.00,0,0
3851,0,0,0,0.00,0.00,0,0
3903,0,0,0,0.00,0.00,0,0
3955,0,0,0,0.00,0.00,0,0
4007,0,0,0,0.00,0.00,0,0
4059,0,0,0,0.00,0.00,0,0
4111,0,0,0,0.00,0.00,0,0
4163,0,0,0,0.00,0.00,0,0
4215,0,0,0,0.00,0.00,0,0
4267,0,0,0,0.00,0.00,0,0
4319,0,0,0,0.00,0.00,0,0
4371,0,0,0,0.00,0.00,0,0
4423,0,0,0,0.00,0.00,0,0
4475,0,0,0,0.00,0.00,0,0
4527,0,0,0,0.00,0.00,0,0
4579,0,0,0,0.00,0.00,0,0
4631,0,0,0,0.00,0.00,0,0
4683,0,0,0,0.00,0.00,0,0
4736,0,0,0,0.00,0.00,0,0
4788,0,0,0,0.00,0.00,0,0
4840,0,0,0,0.00,0.00,0,0
4892,0,0,0,0.00,0.00,0,0
4944,0,0,0,0.00,0.00,0,0
4996,0,0,0,0.00,0.00,0,0
5048,0,0,0,0.00,0.00,0,0
5100,0,0,0,0.00,0.00,0,0
5152,0,0,0,0.00,0.00,0,0
5204,0,0,0,0.00,0.00,0,0
5257,0,0,0,0.00,0.00,0,0
5309,0,0,0,0.00,0.00,0,0
5361,0,0,0,0.00,0.00,0,0
5413,0,0,0,0.00,0.00,0,0
5465,0,0,0,0.00,0.00,0,0
5517,0,0,0,0.00,0.00,0,0
5569,0,0,0,0.00,0.00,0,0
5621,0,0,0,0.00,0.00,0,0
5673,0,0,0,0.00,0.00,0,0
5726,0,0,0,0.00,0.00,0,0
5778,0,0,0,0.00,0.00,0,0
5830,0,0,0,0.00,0.00,0,0
5882,0,0,0,0.00,0.00,0,0
5934,0,0,0,0.00,0.00,0,0
5986,0,0,0,0.00,0.00,0,0
6038,0,0,0,0.00,0.00,0,0
6103,0,0,0,0.00,0.00,0,0
6156,0,0,0,0.00,0.00,0,0
6208,0,0,0,0.00,0.00,0,0
6260,0,0,0,0.00,0.00,0,0
6312,0,0,0,0.00,0.00,0,0
6364,0,0,0,0.00,0.00,0,0
6416,0,0,0,0.00,0.00,0,0
6468,0,0,0,0.00,0.00,0,0
6520,0,0,0,0.00,0.00,0,0
6572,0,0,0,0.00,0.00,0,0
6624,0,0,0,0.00,0.00,0,0
6676,0,0,0,0.00,0.00,0,0
6728,0,0,0,0.00,0.00,0,0
6780,0,0,0,0.00,0.00,0,0
6832,0,0,0,0.00,0.00,0,0
6884,0,0,0,0.00,0.00,0,0
6936,0,0,0,0.00,0.00,0,0
6988,0,0,0,0.00,0.00,0,0
7040,0,0,0,0.00,0.00,0,0
7092,0,0,0,0.00,0.00,0,0
7144,0,0,0,0.00,0.00,0,0
7196,0,0,0,0.00,0.00,0,0
7248,0,0,0,0.00,0.00,0,0
7300,0,0,0,0.00,0.00,0,0
7352,0,0,0,0.00,0.00,0,0
7404,0,0,0,0.00,0.00,0,0
7456,0,0,0,0.00,0.00,0,0
7508,0,0,0,0.00,0.00,0,0
7561,0,0,0,0.00,0.00,0,0
7613,0,0,0,0.00,0.00,0,0
7665,0,0,0,0.00,0.00,0,0
7717,0,0,0,0.00,0.00,0,0
7769,0,0,0,0.00,0.00,0,0
7821,0,0,0,0.00,0.00,0,0
7873,0,0,0,0.00,0.00,0,0
7925,0,0,0,0.00,0.00,0,0
7977,0,0,0,0.00,0.00,0,0
8030,0,0,0,0.00,0.00,0,0
8082,0,0,0,0.00,0.00,0,0
8134,0,0,0,0.00,0.00,0,0
8186,0,0,0,0.00,0.00,0,0
8238,0,0,0,0.00,0.00,0,0
8290,0,0,0,0.00,0.00,0,0
8342,0,0,0,0.00,0.00,0,0
8394,0,0,0,0.00,0.00,0,0
8446,0,0,0,0.00,0.00,0,0
8499,0,0,0,0.00,0.00,0,0
8551,0,0,0,0.00,0.00,0,0
8603,0,0,0,0.00,0.00,0,0
8655,0,0,0,0.00,0.00,0,0
8707,0,0,0,0.00,0.00,0,0
8759,0,0,0,0.00,0.00,0,0
8811,0,0,0,0.00,0.00,0,0
8863,0,0,0,0.00,0.00,0,0
8915,0,0,0,0.00,0.00,0,0
8967,0,0,0,0.00,0.00,0,0
9019,0,0,0,0.00,0.00,0,0
9071,0,0,0,0.00,0.00,0,0
9123,0,0,0,0.00,0.00,0,0
9175,0,0,0,0.00,0.00,0,0
9227,0,0,0,0.00,0.00,0,0
9279,0,0,0,0.00,0.00,0,0
9331,0,0,0,0.00,0.00,0,0
9383,0,0,0,0.00,0.00,0,0
9435,0,0,0,0.00,0.00,0,0
9487,0,0,0,0.00,0.00,0,0
9539,0,0,0,0.00,0.00,0,0
9591,0,0,0,0.00,0.00,0,0
9643,0,0,0,0.00,0.00,0,0
9695,0,0,0,0.00,0.00,0,0
9747,0,0,0,0.00,0.00,0,0
9799,0,0,0,0.00,0.00,0,0
9851,0,0,0,0.00,0.00,0,0
9903,0,0,0,0.00,0.00,0,0
9955,0,0,0,0.00,0.00,0,0
10007,0,0,0,0.00,0.00,0,0
10059,0,0,0,0.00,0.00,0,0
10112,0,0,0,0.00,0.00,0,0
10164,0,0,0,0.00,0.00,0,0
10216,0,0,0,0.00,0.00,0,0
10268,0,0,0,0.00,0.00,0,0
10320,0,0,0,0.00,0.00,0,0
10372,0,0,0,0.00,0.00,0,0
10424,0,0,0,0.00,0.00,0,0
10476,0,0,0,0.00,0.00,0,0
10528,0,0,0,0.00,0.00,0,0
10580,0,0,0,0.00,0.00,0,0
10633,0,0,0,0.00,0.00,0,0
10685,0,0,0,0.00,0.00,0,0
10737,0,0,0,0.00,0.00,0,0
10789,0,0,0,0.00,0.00,0,0
10841,0,0,0,0.00,0.00,0,0
10893,0,0,0,0.00,0.00,0,0
10945,0,0,0,0.00,0.00,0,0
10997,0,0,0,0.00,0.00,0,0
11049,0,0,0,0.00,0.00,0,0
11102,0,0,0,0.00,0.00,0,0
11154,0,0,0,0.00,0.00,0,0
11206,0,0,0,0.00,0.00,0,0
11258,0,0,0,0.00,0.00,0,0
11332,0,0,0,0.00,0.00,0,0
11384,0,0,0,0.00,0.00,0,0
11436,0,0,0,0.00,0.00,0,0
11488,0,0,0,0.00,0.00,0,0
11540,0,0,0,0.00,0.00,0,0
11592,0,0,0,0.00,0.00,0,0
11644,0,0,0,0.00,0.00,0,0
11696,0,0,0,0.00,0.00,0,0
11748,0,0,0,0.00,0.00,0,0
11800,0,0,0,0.00,0.00,0,0
11852,0,0,0,0.00,0.00,0,0
11904,0,0,0,0.00,0.00,0,0
11956,0,0,0,0.00,0.00,0,0
12008,0,0,0,0.00,0.00,0,0
12060,0,0,0,0.00,0.00,0,0
12112,0,0,0,0.00,0.00,0,0
12164,0,0,0,0.00,0.00,0,0
12216,0,0,0,0.00,0.00,0,0
12268,0,0,0,0.00,0.00,0,0
12320,0,0,0,0.00,0.00,0,0
12372,0,0,0,0.00,0.00,0,0
12425,0,0,0,0.00,0.00,0,0
12477,0,0,0,0.00,0.00,0,0
12529,0,0,0,0.00,0.00,0,0
12581,0,0,0,0.00,0.00,0,0
12633,0,0,0,0.00,0.00,0,0
12685,0,0,0,0.00,0.00,0,0
12737,0,0,0,0.00,0.00,0,0
12789,0,0,0,0.00,0.00,0,0
12841,0,0,0,0.00,0.00,0,0
12894,0,0,0,0.00,0.00,0,0
12946,0,0,0,0.00,0.00,0,0
12998,0,0,0,0.00,0.00,0,0
13050,0,0,0,0.00,0.00,0,0
13102,0,0,0,0.00,0.00,0,0
13154,0,0,0,0.00,0.00,0,0
13206,0,0,0,0.00,0.00,0,0
13258,0,0,0,0.00,0.00,0,0
13310,0,0,0,0.00,0.00,0,0
13363,0,0,0,0.00,0.00,0,0
13415,0,0,0,0.00,0.00,0,0
13467,0,0,0,0.00,0.00,0,0
13519,0,0,0,0.00,0.00,0,0
13571,0,0,0,0.00,0.00,0,0
13623,0,0,0,0.00,0.00,0,0
13675,0,0,0,0.00,0.00,0,0
13727,0,0,0,0.00,0.00,0,0
13779,0,0,0,0.00,0.00,0,0
13831,0,0,0,0.00,0.00,0,0
13883,0,0,0,0.00,0.00,0,0
13935,0,0,0,0.00,0.00,0,0
13987,0,0,0,0.00,0.00,0,0
14039,0,0,0,0.00,0.00,0,0
14091,0,0,0,0.00,0.00,0,0
14143,0,0,0,0.00,0.00,0,0
14195,0,0,0,0.00,0.00,0,0
14247,0,0,0,0.00,0.00,0,0
14299,0,0,0,0.00,0.00,0,0
14351,0,0,0,0.00,0.00,0,0
14403,0,0,0,0.00,0.00,0,0
14455,0,0,0,0.00,0.00,0,0
14507,0,0,0,0.00,0.00,0,0
14559,0,0,0,0.00,0.00,0,0
14611,0,0,0,0.00,0.00,0,0
14663,0,0,0,0.00,0.00,0,0
14715,0,0,0,0.00,0.00,0,0
14767,0,0,0,0.00,0.00,0,0
14819,0,0,0,0.00,0.00,0,0
14871,0,0,0,0.00,0.00,0,0
14923,0,0,0,0.00,0.00,0,0
14976,0,0,0,0.00,0.00,0,0
15028,0,0,0,0.00,0.00,0,0
15080,0,0,0,0.00,0.00,0,0
15132,0,0,0,0.00,0.00,0,0
15184,0,0,0,0.00,0.00,0,0
15236,0,0,0,0.00,0.00,0,0
15288,0,0,0,0.00,0.00,0,0
15340,0,0,0,0.00,0.00,0,0
15392,0,0,0,0.00,0.00,0,0
15444,0,0,0,0.00,0.00,0,0
15497,0,0,0,0.00,0.00,0,0
15549,0,0,0,0.00,0.00,0,0
15601,0,0,0,0.00,0.00,0,0
15653,0,0,0,0.00,0.00,0,0
15705,0,0,0,0.00,0.00,0,0
15757,0,0,0,0.00,0.00,0,0
15809,0,0,0,0.00,0.00,0,0
15861,0,0,0,0.00,0.00,0,0
15913,0,0,0,0.00,0.00,0,0
15966,0,0,0,0.00,0.00,0,0
16018,0,0,0,0.00,0.00,0,0
16070,0,0,0,0.00,0.00,0,0
16122,0,0,0,0.00,0.00,0,0
16174,0,0,0,0.00,0.00,0,0
16226,0,0,0,0.00,0.00,0,0
16278,0,0,0,0.00,0.00,0,0
16330,0,0,0,0.00,0.00,0,0
16382,0,0,0,0.00,0.00,0,0
16435,0,0,0,0.00,0.00,0,0
16487,0,0,0,0.00,0.00,0,0
16539,0,0,0,0.00,0.00,0,0
16591,0,0,0,0.00,0.00,0,0
16643,0,0,0,0.00,0.00,0,0
16695,0,0,0,0.00,0.00,0,0
16747,0,0,0,0.00,0.00,0,0
16799,0,0,0,0.00,0.00,0,0
16851,0,0,0,0.00,0.00,0,0
16903,0,0,0,0.00,0.00,0,0
16955,0,0,0,0.00,0.00,0,0
17007,0,0,0,0.00,0.00,0,0
17059,0,0,0,0.00,0.00,0,0
17111,0,0,0,0.00,0.00,0,0
17163,0,0,0,0.00,0.00,0,0
17215,0,0,0,0.00,0.00,0,0
17267,0,0,0,0.00,0.00,0,0
17319,0,0,0,0.00,0.00,0,0
17371,0,0,0,0.00,0.00,0,0
17423,0,0,0,0.00,0.00,0,0
17475,0,0,0,0.00,0.00,0,0
17527,0,0,0,0.00,0.00,0,0
17579,0,0,0,0.00,0.00,0,0
17631,0,0,0,0.00,0.00,0,0
17683,0,0,0,0.00,0.00,0,0
17735,0,0,0,0.00,0.00,0,0
17787,0,0,0,0.00,0.00,0,0
17839,0,0,0,0.00,0.00,0,0
17891,0,0,0,0.00,0.00,0,0
17943,0,0,0,0.00,0.00,0,0
17995,0,0,0,0.00,0.00,0,0
18048,0,0,0,0.00,0.00,0,0
18100,0,0,0,0.00,0.00,0,0
18152,0,0,0,0.00,0.00,0,0
18204,0,0,0,0.00,0.00,0,0
18256,0,0,0,0.00,0.00,0,0
18308,0,0,0,0.00,0.00,0,0
18360,0,0,0,0.00,0.00,0,0
18412,0,0,0,0.00,0.00,0,0
18464,0,0,0,0.00,0.00,0,0
18516,0,0,0,0.00,0.00,0,0
18569,0,0,0,0.00,0.00,0,0
18621,0,0,0,0.00,0.00,0,0
18673,0,0,0,0.00,0.00,0,0
18725,0,0,0,0.00,0.00,0,0
18777,0,0,0,0.00,0.00,0,0
18860,0,0,0,0.00,0.00,0,0
18912,0,0,0,0.00,0.00,0,0
18964,0,0,0,0.00,0.00,0,0
19016,0,0,0,0.00,0.00,0,0
19068,0,0,0,0.00,0.00,0,0
19120,0,0,0,0.00,0.00,0,0
19172,0,0,0,0.00,0.00,0,0
19224,0,0,0,0.00,0.00,0,0
19276,0,0,0,0.00,0.00,0,0
19328,0,0,0,0.00,0.00,0,0
19380,0,0,0,0.00,0.00,0,0
19432,0,0,0,0.00,0.00,0,0
19484,0,0,0,0.00,0.00,0,0
19536,0,0,0,0.00,0.00,0,0
19588,0,0,0,0.00,0.00,0,0
19640,0,0,0,0.00,0.00,0,0
19692,0,0,0,0.00,0.00,0,0
19744,0,0,0,0.00,0.00,0,0
19796,0,0,0,0.00,0.00,0,0
19849,0,0,0,0.00,0.00,0,0
19901,0,0,0,0.00,0.00,0,0
19953,0,0,0,0.00,0.00,0,0
20005,0,0,0,0.00,0.00,0,0
20057,0,0,0,0.00,0.00,0,0
20109,0,0,0,0.00,0.00,0,0
20161,0,0,0,0.00,0.00,0,0
20213,0,0,0,0.00,0.00,0,0
20265,0,0,0,0.00,0.00,0,0
20318,0,0,0,0.00,0.00,0,0
20370,0,0,0,0.00,0.00,0,0
20422,0,0,0,0.00,0.00,0,0
20474,0,0,0,0.00,0.00,0,0
20526,0,0,0,0.00,0.00,0,0
20578,0,0,0,0.00,0.00,0,0
20630,0,0,0,0.00,0.00,0,0
20682,0,0,0,0.00,0.00,0,0
20734,0,0,0,0.00,0.00,0,0
20787,0,0,0,0.00,0.00,0,0
20839,0,0,0,0.00,0.00,0,0
20891,0,0,0,0.00,0.00,0,0
20943,0,0,0,0.00,0.00,0,0
20995,0,0,0,0.00,0.00,0,0
21047,0,0,0,0.00,0.00,0,0
21099,0,0,0,0.00,0.00,0,0
21151,0,0,0,0.00,0.00,0,0
21203,0,0,0,0.00,0.00,0,0
21255,0,0,0,0.00,0.00,0,0
21307,0,0,0,0.00,0.00,0,0
21359,0,0,0,0.00,0.00,0,0
21411,0,0,0,0.00,0.00,0,0
21463,0,0,0,0.00,0.00,0,0
21515,0,0,0,0.00,0.00,0,0
21567,0,0,0,0.00,0.00,0,0
21619,0,0,0,0.00,0.00,0,0
21671,0,0,0,0.00,0.00,0,0
21723,0,0,0,0.00,0.00,0,0
21775,0,0,0,0.00,0.00,0,0
21827,0,0,0,0.00,0.00,0,0
21879,0,0,0,0.00,0.00,0,0
21931,0,0,0,0.00,0.00,0,0
21983,0,0,0,0.00,0.00,0,0
22035,0,0,0,0.00,0.00,0,0
22087,0,0,0,0.00,0.00,0,0
22139,0,0,0,0.00,0.00,0,0
22191,0,0,0,0.00,0.00,0,0
22243,0,0,0,0.00,0.00,0,0
22295,0,0,0,0.00,0.00,0,0
22347,0,0,0,0.00,0.00,0,0
22400,0,0,0,0.00,0.00,0,0
22452,0,0,0,0.00,0.00,0,0
22504,0,0,0,0.00,0.00,0,0
22556,0,0,0,0.00,0.00,0,0
22608,0,0,0,0.00,0.00,0,0
22660,0,0,0,0.00,0.00,0,0
22712,0,0,0,0.00,0.00,0,0
22764,0,0,0,0.00,0.00,0,0
22816,0,0,0,0.00,0.00,0,0
22868,0,0,0,0.00,0.00,0,0
22921,0,0,0,0.00,0.00,0,0
22973,0,0,0,0.00,0.00,0,0
23025,0,0,0,0.00,0.00,0,0
23077,0,0,0,0.00,0.00,0,0
23129,0,0,0,0.00,0.00,0,0
23181,0,0,0,0.00,0.00,0,0
23233,0,0,0,0.00,0.00,0,0
23285,0,0,0,0.00,0.00,0,0
23337,0,0,0,0.00,0.00,0,0
23390,0,0,0,0.00,0.00,0,0
23442,0,0,0,0.00,0.00,0,0
23494,0,0,0,0.00,0.00,0,0
23546,0,0,0,0.00,0.00,0,0
23598,0,0,0,0.00,0.00,0,0
23650,0,0,0,0.00,0.00,0,0
23702,0,0,0,0.00,0.00,0,0
23754,0,0,0,0.00,0.00,0,0
23806,0,0,0,0.00,0.00,0,0
23859,0,0,0,0.00,0.00,0,0
23911,0,0,0,0.00,0.00,0,0
23963,0,0,0,0.00,0.00,0,0
24015,0,0,0,0.00,0.00,0,0
24067,0,0,0,0.00,0.00,0,0
24119,0,0,0,0.00,0.00,0,0
24171,0,0,0,0.00,0.00,0,0
24223,0,0,0,0.00,0.00,0,0
24275,0,0,0,0.00,0.00,0,0
24327,0,0,0,0.00,0.00,0,0
24379,0,0,0,0.00,0.00,0,0
24431,0,0,0,0.00,0.00,0,0
24483,0,0,0,0.00,0.00,0,0
24535,0,0,0,0.00,0.00,0,0
24587,0,0,0,0.00,0.00,0,0
24639,0,0,0,0.00,0.00,0,0
24691,0,0,0,0.00,0.00,0,0
24743,0,0,0,0.00,0.00,0,0
24795,0,0,0,0.00,0.00,0,0
24847,0,0,0,0.00,0.00,0,0
24899,0,0,0,0.00,0.00,0,0
24951,0,0,0,0.00,0.00,0,0
25003,0,0,0,0.00,0.00,0,0
25055,0,0,0,0.00,0.00,0,0
25107,0,0,0,0.00,0.00,0,0
25159,0,0,0,0.00,0.00,0,0
25211,0,0,0,0.00,0.00,0,0
25263,0,0,0,0.00,0.00,0,0
25315,0,0,0,0.00,0.00,0,0
25367,0,0,0,0.00,0.00,0,0
25419,0,0,0,0.00,0.00,0,0
25472,0,0,0,0.00,0.00,0,0
25524,0,0,0,0.00,0.00,0,0
25576,0,0,0,0.00,0.00,0,0
25628,0,0,0,0.00,0.00,0,0
25680,0,0,0,0.00,0.00,0,0
25732,0,0,0,0.00,0.00,0,0
25784,0,0,0,0.00,0.00,0,0
25836,0,0,0,0.00,0.00,0,0
25888,0,0,0,0.00,0.00,0,0
25940,0,0,0,0.00,0.00,0,0
25993,0,0,0,0.00,0.00,0,0
26045,0,0,0,0.00,0.00,0,0
26097,0,0,0,0.00,0.00,0,0
26149,0,0,0,0.00,0.00,0,0
26201,0,0,0,0.00,0.00,0,0
26253,0,0,0,0.00,0.00,0,0
26305,0,0,0,0.00,0.00,0,0
26357,0,0,0,0.00,0.00,0,0
26409,0,0,0,0.00,0.00,0,0
26462,0,0,0,0.00,0.00,0,0
26514,0,0,0,0.00,0.00,0,0
26566,0,0,0,0.00,0.00,0,0
26618,0,0,0,0.00,0.00,0,0
26670,0,0,0,0.00,0.00,0,0
26722,0,0,0,0.00,0.00,0,0
26774,0,0,0,0.00,0.00,0,0
26826,0,0,0,0.00,0.00,0,0
26878,0,0,0,0.00,0.00,0,0
26931,0,0,0,0.00,0.00,0,0
26983,0,0,0,0.00,0.00,0,0
27035,0,0,0,0.00,0.00,0,0
27087,0,0,0,0.00,0.00,0,0
27139,0,0,0,0.00,0.00,0,0
27191,0,0,0,0.00,0.00,0,0
27243,0,0,0,0.00,0.00,0,0
27295,0,0,0,0.00,0.00,0,0
27347,0,0,0,0.00,0.00,0,0
27399,0,0,0,0.00,0.00,0,0
27451,0,0,0,0.00,0.00,0,0
27503,0,0,0,0.00,0.00,0,0
27555,0,0,0,0.00,0.00,0,0
27607,0,0,0,0.00,0.00,0,0
27659,0,0,0,0.00,0.00,0,0
27711,0,0,0,0.00,0.00,0,0
27763,0,0,0,0.00,0.00,0,0
27815,0,0,0,0.00,0.00,0,0
27867,0,0,0,0.00,0.00,0,0
27919,0,0,0,0.00,0.00,0,0
27971,0,0,0,0.00,0.00,0,0
28023,0,0,0,0.00,0.00,0,0
28075,0,0,0,0.00,0.00,0,0
28127,0,0,0,0.00,0.00,0,0
28179,0,0,0,0.00,0.00,0,0
28231,0,0,0,0.00,0.00,0,0
28283,0,0,0,0.00,0.00,0,0
28335,0,0,0,0.00,0.00,0,0
28387,0,0,0,0.00,0.00,0,0
28439,0,0,0,0.00,0.00,0,0
28491,0,0,0,0.00,0.00,0,0
28544,0,0,0,0.00,0.00,0,0
28596,0,0,0,0.00,0.00,0,0
28648,0,0,0,0.00,0.00,0,0
28700,0,0,0,0.00,0.00,0,0
28752,0,0,0,0.00,0.00,0,0
28804,0,0,0,0.00,0.00,0,0
28856,0,0,0,0.00,0.00,0,0
28908,0,0,0,0.00,0.00,0,0
28960,0,0,0,0.00,0.00,0,0
29012,0,0,0,0.00,0.00,0,0
29065,0,0,0,0.00,0.00,0,0
29132,0,0,0,0.00,0.00,0,0
29185,0,0,0,0.00,0.00,0,0
29237,0,0,0,0.00,0.00,0,0
29289,0,0,0,0.00,0.00,0,0
29341,0,0,0,0.00,0.00,0,0
29393,0,0,0,0.00,0.00,0,0
29445,0,0,0,0.00,0.00,0,0
29497,0,0,0,0.00,0.00,0,0
29549,0,0,0,0.00,0.00,0,0
29604,0,0,0,0.00,0.00,0,0
29656,0,0,0,0.00,0.00,0,0
29708,0,0,0,0.00,0.00,0,0
29760,0,0,0,0.00,0.00,0,0
29812,0,0,0,0.00,0.00,0,0
29864,0,0,0,0.00,0.00,0,0
29947,0,0,0,0.00,0.00,0,0
29999,0,0,0,0.00,0.00,0,0
30051,0,0,0,0.00,0.00,0,0
30103,0,0,0,0.00,0.00,0,0
30155,0,0,0,0.00,0.00,0,0
30208,0,0,0,0.00,0.00,0,0
30273,0,0,0,0.00,0.00,0,0
30325,0,0,0,0.00,0.00,0,0
30377,0,0,0,0.00,0.00,0,0
30430,0,0,0,0.00,0.00,0,0
30482,0,0,0,0.00,0.00,0,0
30534,0,0,0,0.00,0.00,0,0
30586,0,0,0,0.00,0.00,0,0
30638,0,0,0,0.00,0.00,0,0
30690,0,0,0,0.00,0.00,0,0
30742,0,0,0,0.00,0.00,0,0
30794,0,0,0,0.00,0.00,0,0
30846,0,0,0,0.00,0.00,0,0
30899,0,0,0,0.00,0.00,0,0
30966,0,0,0,0.00,0.00,0,0
31019,0,0,0,0.00,0.00,0,0
31071,0,0,0,0.00,0.00,0,0
31123,0,0,0,0.00,0.00,0,0
31175,0,0,0,0.00,0.00,0,0
31227,0,0,0,0.00,0.00,0,0
31279,0,0,0,0.00,0.00,0,0
31331,0,0,0,0.00,0.00,0,0
31383,0,0,0,0.00,0.00,0,0
31435,0,0,0,0.00,0.00,0,0
31488,0,0,0,0.00,0.00,0,0
31540,0,0,0,0.00,0.00,0,0
31592,0,0,0,0.00,0.00,0,0
31644,0,0,0,0.00,0.00,0,0
31696,0,0,0,0.00,0.00,0,0
31763,0,0,0,0.00,0.00,0,0
31815,0,0,0,0.00,0.00,0,0
31867,0,0,0,0.00,0.00,0,0
31919,0,0,0,0.00,0.00,0,0
31971,0,0,0,0.00,0.00,0,0
32023,0,0,0,0.00,0.00,0,0
32075,0,0,0,0.00,0.00,0,0
32128,0,0,0,0.00,0.00,0,0
32180,0,0,0,0.00,0.00,0,0
32244,0,0,0,0.00,0.00,0,0
32297,0,0,0,0.00,0.00,0,0
32350,0,0,0,0.00,0.00,0,0
32402,0,0,0,0.00,0.00,0,0
32454,0,0,0,0.00,0.00,0,0
32506,0,0,0,0.00,0.00,0,0
32558,0,0,0,0.00,0.00,0,0
32610,0,0,0,0.00,0.00,0,0
32701,0,0,0,0.00,0.00,0,0
32754,0,0,0,0.00,0.00,0,0
32806,0,0,0,0.00,0.00,0,0
32858,0,0,0,0.00,0.00,0,0
32910,0,0,0,0.00,0.00,0,0
32962,0,0,0,0.00,0.00,0,0
33014,0,0,0,0.00,0.00,0,0
33067,0,0,0,0.00,0.00,0,0
33119,0,0,0,0.00,0.00,0,0
33171,0,0,0,0.00,0.00,0,0
33223,0,0,0,0.00,0.00,0,0
33275,0,0,0,0.00,0.00,0,0
33327,0,0,0,0.00,0.00,0,0
33379,0,0,0,0.00,0.00,0,0
33431,0,0,0,0.00,0.00,0,0
33483,0,0,0,0.00,0.00,0,0
33536,0,0,0,0.00,0.00,0,0
33588,0,0,0,0.00,0.00,0,0
33640,0,0,0,0.00,0.00,0,0
33692,0,0,0,0.00,0.00,0,0
33744,0,0,0,0.00,0.00,0,0
33796,0,0,0,0.00,0.00,0,0
33848,0,0,0,0.00,0.00,0,0
33900,0,0,0,0.00,0.00,0,0
33952,0,0,0,0.00,0.00,0,0
34004,0,0,0,0.00,0.00,0,0
34057,0,0,0,0.00,0.00,0,0
34109,0,0,0,0.00,0.00,0,0
34161,0,0,0,0.00,0.00,0,0
34213,0,0,0,0.00,0.00,0,0
